label,filename,partition,sk_L,sk_a,sk_b,hr_L,hr_a,hr_b,lp_L,lp_a,lp_b,ey_L,ey_a,ey_b
MUTED SUMMER,irina-shayk-SOFT SUMMER.png,train,187.0,0.0,3.0,40.0,1.0,-1.0,155.0,14.0,1.0,100.0,-2.0,-4.0
MUTED SUMMER,Kristen Stewart SOFT SUMMER.png,train,191.0,3.0,-3.0,87.0,1.0,4.0,144.0,16.0,-7.0,93.0,1.0,-7.0
MUTED SUMMER,Leona Lewis SOFT SUMMER.png,train,163.0,6.0,12.0,14.0,0.0,1.0,143.0,17.0,6.0,108.0,-3.0,-7.0
MUTED SUMMER,Maggie Gyllenhall SOFT SUMMER.png,train,167.0,4.0,4.0,49.0,-2.0,8.0,131.0,21.0,4.0,119.0,-2.0,-5.0
MUTED SUMMER,marion cotillard-SOFT SUMMER.png,train,154.0,2.0,4.0,40.0,0.0,1.0,99.0,14.0,5.0,66.0,0.0,0.0
MUTED SUMMER,Michelle Hunziker SOFT SUMMER.png,train,157.0,2.0,-1.0,113.0,-1.0,2.0,125.0,10.0,-1.0,31.0,1.0,-2.0
MUTED SUMMER,paola turani-ESTATE SOFT.png,train,186.0,-2.0,3.0,57.0,0.0,-2.0,130.0,13.0,3.0,114.0,-3.0,-7.0
MUTED SUMMER,Patrick Dempsey SOFT SUMMER.png,train,156.0,1.0,4.0,14.0,0.0,-1.0,139.0,14.0,-2.0,122.5,-3.0,-4.0
MUTED SUMMER,Rami Malek SOFT SUMMER.png,train,180.0,-1.0,8.0,11.0,0.0,0.0,145.0,16.0,-1.0,95.0,-3.0,-6.0
MUTED SUMMER,Rihanna SOFT SUMMER.png,train,143.0,3.0,11.0,31.0,1.0,-5.0,111.0,16.0,4.0,87.5,-2.0,-2.0
MUTED SUMMER,Sarah Jessica Parker SOFT SUMMER.png,train,176.0,5.0,5.0,99.0,0.0,8.0,146.0,18.0,3.0,100.0,-3.0,-11.0
MUTED SUMMER,simon baker-ESTATE SOFT.png,train,168.0,2.0,6.0,50.0,2.0,5.0,146.0,11.0,-2.0,114.0,0.0,0.0
MUTED SUMMER,Federica Pellegrini ESTATE SOFT.png,train,161.0,5.0,8.0,116.0,-1.0,2.0,113.0,20.0,6.0,38.0,4.0,1.0
MUTED SUMMER,Rachel McADAMS SOFT ESTATE.png,train,171.0,2.0,-3.0,104.0,1.0,4.0,130.0,22.0,-1.0,58.0,0.0,-4.0
MUTED SUMMER,1045.jpg,test,144.0,3.0,12.0,89.0,0.0,-2.0,101.0,24.0,9.0,84.0,3.0,2.0
MUTED SUMMER,112.jpg,test,148.0,3.0,-11.0,94.0,-3.0,9.0,111.0,20.0,-22.0,84.0,4.0,-26.0
MUTED SUMMER,11482.jpg,test,193.0,4.0,9.0,76.0,4.0,6.0,173.0,16.0,8.0,71.0,3.0,0.0
MUTED SUMMER,13972.jpg,test,190.0,1.0,8.0,36.0,2.0,4.0,160.0,11.0,8.0,72.0,0.0,2.0
MUTED SUMMER,14407.jpg,test,171.0,3.0,1.0,102.0,-1.0,15.0,125.0,21.0,-6.0,87.0,-2.0,-4.0
MUTED SUMMER,14556.jpg,test,125.0,2.0,7.0,19.0,1.0,2.0,105.0,13.0,6.0,68.0,1.0,-7.0
MUTED SUMMER,18653.jpg,test,187.0,3.0,0.0,160.0,-1.0,10.0,135.0,13.0,10.0,130.0,-1.0,-4.0
MUTED SUMMER,19391.jpg,test,161.0,-1.0,10.0,41.0,4.0,-6.0,139.0,5.0,2.0,54.0,3.0,10.0
MUTED SUMMER,20820.jpg,test,151.0,11.0,-25.0,6.0,0.0,0.0,113.0,19.0,-18.0,69.0,2.0,1.0
MUTED SUMMER,22236.jpg,test,174.0,2.0,11.0,69.0,6.0,-1.0,114.0,20.0,8.0,58.0,2.0,-7.0
MUTED SUMMER,23638.jpg,test,189.0,2.0,1.0,23.0,2.0,2.0,161.0,12.0,2.0,85.0,4.0,-2.0
MUTED SUMMER,24916.jpg,test,129.0,2.0,7.0,41.0,1.0,-4.0,114.0,9.0,-5.0,55.0,1.0,-6.0
MUTED SUMMER,25244.jpg,test,175.0,5.0,8.0,68.0,2.0,7.0,131.0,21.0,7.0,100.0,-1.0,-2.0
MUTED SUMMER,27819.jpg,test,143.0,4.0,0.0,87.0,0.0,-1.0,116.0,8.0,1.0,70.0,2.0,-3.0
MUTED SUMMER,29055.jpg,test,162.0,1.0,-5.0,58.0,1.0,4.0,145.0,18.0,-18.0,14.0,2.0,-7.0
MUTED SUMMER,29459.jpg,test,170.0,6.0,-1.0,136.0,-3.0,8.0,136.0,13.0,0.0,55.0,3.0,-1.0
MUTED SUMMER,4679.jpg,test,159.0,3.0,11.0,148.0,-3.0,7.0,106.0,12.0,8.0,0.0,0.0,0.0
MUTED SUMMER,5917.jpg,test,158.0,1.0,-5.0,88.0,0.0,8.0,128.0,15.0,-9.0,71.0,1.0,-3.0
MUTED SUMMER,5948.jpg,test,222.0,4.0,0.0,227.0,-3.0,0.0,196.0,18.0,-5.0,173.0,2.0,-10.0
MUTED SUMMER,8642.jpg,test,112.0,12.0,10.0,140.0,-2.0,-4.0,64.0,34.0,8.0,0.0,0.0,0.0
MUTED SUMMER,Brad Pitt 1.png,train,140.0,1.0,3.0,55.0,-2.0,1.0,105.0,19.0,-1.0,43.0,0.0,-7.0
MUTED SUMMER,Jennifer Aniston 1.png,train,151.0,2.0,-6.0,68.0,-1.0,4.0,118.5,15.0,-7.0,103.0,0.0,-18.0
MUTED SUMMER,Jennifer Aniston 3.png,train,191.0,2.0,-1.0,113.0,0.0,10.0,151.0,19.0,0.0,120.0,-2.0,-11.0
MUTED SUMMER,Kate Moss 3.png,train,198.0,-1.0,0.0,178.0,-1.0,3.0,149.0,28.0,-2.0,87.0,-1.0,-5.0
MUTED SUMMER,Kate Winslet 1.png,train,184.0,-1.0,-2.0,84.0,-2.0,4.0,136.0,17.0,-7.0,99.0,-3.0,-12.0
MUTED SUMMER,Kate Winslet 2.png,train,177.0,1.0,-1.0,152.0,-6.0,6.0,113.0,26.0,1.0,84.0,-2.0,-10.0
MUTED SUMMER,Lara Stone 1.png,train,185.0,2.0,-1.0,100.0,1.0,9.0,114.0,27.0,10.0,43.0,1.0,-4.0
MUTED SUMMER,Lara Stone 3.png,train,187.0,-2.0,-1.0,79.0,1.0,5.0,139.0,11.0,3.0,63.0,1.0,-5.0
MUTED SUMMER,21475.jpg,test,147.0,6.0,0.0,55.0,0.0,3.0,91.0,16.0,13.0,7.0,4.0,3.0
MUTED SUMMER,21786.jpg,test,187.0,1.0,3.0,113.0,1.0,5.0,141.0,19.0,4.0,86.0,-1.0,-5.0
MUTED SUMMER,21967.jpg,test,144.0,7.0,5.0,161.0,-3.0,-5.0,98.0,15.0,0.0,83.0,2.0,-3.0
MUTED SUMMER,22269.jpg,test,184.0,0.0,3.0,93.0,1.0,3.0,141.0,11.0,3.0,0.0,0.0,0.0
MUTED SUMMER,22628.jpg,test,148.0,11.0,13.0,159.0,-2.0,12.0,82.0,44.0,14.0,71.0,1.0,-4.0
MUTED SUMMER,22995.jpg,test,111.0,1.0,14.0,54.0,-1.0,12.0,69.0,18.0,16.0,11.0,6.0,5.0
MUTED SUMMER,23183.jpg,test,142.0,0.0,-1.0,51.0,0.0,1.0,75.0,13.0,8.0,54.0,0.0,-2.0
MUTED SUMMER,23397.jpg,test,193.0,-3.0,3.0,33.0,0.0,2.0,143.0,19.0,4.0,139.0,2.0,-14.0
MUTED SUMMER,23557.jpg,test,152.0,1.0,-7.0,76.0,0.0,-2.0,87.0,15.0,9.0,52.0,2.0,-11.0
MUTED SUMMER,23667.jpg,test,194.0,3.0,-11.0,110.0,0.0,17.0,175.0,11.0,-11.0,59.0,3.0,-2.0
MUTED SUMMER,23705.jpg,test,171.0,1.0,3.0,58.0,-2.0,-2.0,152.0,14.0,-6.0,125.0,0.0,1.0
MUTED SUMMER,23889.jpg,test,169.5,1.0,0.0,136.0,-1.0,3.0,127.0,12.0,-1.0,55.0,1.0,2.0
MUTED SUMMER,26144.jpg,test,173.0,-2.0,6.0,67.0,4.0,10.0,132.0,13.0,1.0,31.0,1.0,-1.0
MUTED SUMMER,26154.jpg,test,160.0,6.0,3.0,165.0,-1.0,2.0,180.0,13.0,-2.0,63.0,1.0,-5.0
MUTED SUMMER,26517.jpg,test,174.0,2.0,-8.0,97.0,-2.0,7.0,73.0,37.0,19.0,58.0,4.0,-5.0
MUTED SUMMER,26899.jpg,test,141.0,5.0,2.0,119.0,-2.0,10.0,125.0,13.0,2.0,61.0,0.0,-1.0
MUTED SUMMER,26909.jpg,test,185.0,-2.0,-10.0,130.0,0.0,8.0,139.0,14.0,-6.0,82.0,3.0,-4.0
MUTED SUMMER,27298.jpg,test,173.0,3.0,2.0,162.0,-3.0,6.0,124.0,21.0,-3.0,72.0,10.0,-13.0
MUTED SUMMER,28750.jpg,test,210.0,2.0,23.0,123.0,-1.0,3.0,186.0,16.0,15.0,138.0,-3.0,0.0
MUTED SUMMER,28876.jpg,test,162.0,2.0,6.0,85.0,0.0,5.0,138.0,16.0,4.0,0.0,0.0,0.0
MUTED SUMMER,images-1_2.png,train,193.0,2.0,-7.0,100.0,-1.0,8.0,161.0,10.0,-10.0,154.0,-2.0,-14.0
MUTED SUMMER,images-10_2.png,train,195.0,-2.0,-15.0,74.0,0.0,6.0,176.0,8.0,-20.0,101.0,-2.0,-20.0
MUTED SUMMER,images-101_1.png,train,184.0,0.0,-1.0,192.0,-8.0,2.0,144.0,18.0,-4.0,90.0,1.0,-5.0
MUTED SUMMER,images-102_1.png,train,168.0,3.0,3.0,93.0,1.0,10.0,124.0,20.0,7.0,100.0,-2.0,-11.0
MUTED SUMMER,images-103_1.png,train,177.0,2.0,3.0,135.0,0.0,9.0,147.0,13.0,-1.0,83.0,1.0,-6.0
MUTED SUMMER,images-108_1.png,train,145.0,5.0,4.0,95.0,-2.0,3.0,110.0,23.0,-5.0,59.0,3.0,-7.0
MUTED SUMMER,images-109_1.png,train,178.0,3.0,1.0,103.0,-1.0,8.0,155.0,10.0,-4.0,103.0,-3.0,-12.0
MUTED SUMMER,images-11_2.png,train,168.0,1.0,2.0,84.0,1.0,6.0,107.0,40.0,22.0,97.0,-2.0,-7.0
MUTED SUMMER,images-112_1.png,train,148.0,6.0,5.0,193.0,-9.0,6.0,109.0,22.0,-1.0,45.0,1.0,-8.0
MUTED SUMMER,images-116_1.png,train,199.0,4.0,-4.0,156.0,-3.0,1.0,161.0,19.0,-3.0,91.0,0.0,-1.0
MUTED SUMMER,images-118_1.png,train,197.0,3.0,-16.0,169.0,-4.0,7.0,166.0,17.0,-19.0,78.0,4.0,-6.0
MUTED SUMMER,images-124.png,train,187.0,1.0,-5.0,152.0,-1.0,9.0,120.0,27.0,5.0,83.0,2.0,-8.0
MUTED SUMMER,images-125.png,train,167.0,3.0,-5.0,124.0,-3.0,4.0,105.0,17.0,1.0,58.0,1.0,-2.0
MUTED SUMMER,images-126.png,train,177.0,5.0,2.0,165.0,-2.0,7.0,151.0,20.0,1.0,56.0,4.0,2.0
MUTED SUMMER,images-128.png,train,204.0,3.0,-12.0,139.0,-2.0,12.0,130.0,25.0,-4.0,38.0,3.0,-2.0
MUTED SUMMER,images-134.png,train,180.0,5.0,10.0,69.0,0.0,1.0,131.0,31.0,-4.0,89.0,-1.0,-21.0
MUTED SUMMER,images-135.png,train,168.0,1.0,-7.0,27.0,0.0,4.0,132.0,18.0,-8.0,88.0,-1.0,-19.0
MUTED SUMMER,images-14_2.png,train,161.0,2.0,-3.0,38.0,2.0,4.0,121.0,17.0,-1.0,85.0,-1.0,-6.0
MUTED SUMMER,images-141.png,train,167.0,2.0,2.0,137.0,-2.0,9.0,115.0,24.0,0.0,103.0,-1.0,-2.0
MUTED SUMMER,images-144.png,train,183.0,1.0,-5.0,133.0,-2.0,6.0,142.0,15.0,-5.0,106.0,-1.0,-6.0
MUTED SUMMER,images-148.png,train,214.0,2.0,-14.0,139.0,0.0,7.0,144.0,22.0,3.0,106.0,1.0,-8.0
MUTED SUMMER,images-152.png,train,168.0,1.0,4.0,109.0,-1.0,3.0,105.0,31.0,12.0,92.0,-1.0,-4.0
MUTED SUMMER,images-155.png,train,150.0,4.0,2.0,81.0,-1.0,6.0,96.0,25.0,2.0,70.0,0.0,-6.0
MUTED SUMMER,images-159.png,train,150.0,1.0,4.0,65.0,-1.0,0.0,129.0,15.0,-2.0,85.0,0.0,4.0
MUTED SUMMER,images-160.png,train,139.0,3.0,-5.0,63.0,0.0,5.0,102.5,19.0,0.0,70.5,-1.0,-7.0
MUTED SUMMER,images-171.png,train,171.0,2.0,-1.0,70.0,1.0,5.0,149.0,16.0,-5.0,87.0,0.0,-3.0
MUTED SUMMER,images-174.png,train,187.0,1.0,-4.0,17.0,0.0,3.0,128.0,22.0,-1.0,130.0,-9.0,-13.0
MUTED SUMMER,images-176.png,train,174.0,1.0,0.0,75.0,-1.0,5.0,144.0,13.0,-5.0,142.0,-3.0,-16.0
MUTED SUMMER,images-18_2.png,train,180.0,0.0,4.0,72.0,-1.0,-2.0,152.0,10.0,2.0,87.0,-2.0,3.0
MUTED SUMMER,images-21_2.png,train,144.0,1.0,11.0,33.0,-1.0,2.0,92.0,29.0,16.0,58.0,-1.0,3.0
MUTED SUMMER,images-24_2.png,train,196.0,-1.0,2.0,77.0,4.0,2.0,157.0,12.0,1.0,99.0,1.0,-8.0
MUTED SUMMER,images-26_2.png,train,185.0,0.0,4.0,176.0,-1.0,-9.0,145.0,20.0,-2.0,110.0,0.0,-14.0
MUTED SUMMER,images-32_2.png,train,179.0,2.0,2.0,126.0,-1.0,10.0,127.0,20.0,-2.0,86.0,2.0,2.0
MUTED SUMMER,images-36_2.png,train,205.0,2.0,-6.0,132.0,-1.0,11.0,157.0,17.0,-7.0,79.0,-2.0,1.0
MUTED SUMMER,images-38_2.png,train,133.0,2.0,3.0,62.0,0.0,7.0,104.0,18.0,-1.0,38.0,6.0,5.0
MUTED SUMMER,images-4_2.png,train,159.0,4.0,0.0,94.0,-1.0,0.0,96.0,18.0,-2.5,93.0,-2.0,-12.0
MUTED SUMMER,images-41_2.png,train,145.0,4.0,-3.0,111.0,-5.0,4.0,99.0,24.0,-18.0,46.0,4.0,-4.0
MUTED SUMMER,images-45_2.png,train,158.0,5.0,2.0,173.0,-4.0,0.0,117.0,16.0,5.0,47.0,0.0,-2.0
MUTED SUMMER,images-46_2.png,train,193.0,3.0,0.0,128.0,-3.0,2.0,146.0,25.0,5.0,85.0,-1.0,-9.0
MUTED SUMMER,images-50_2.png,train,170.0,5.0,3.0,164.0,-3.0,3.0,138.5,18.0,-2.0,82.0,2.0,-4.0
MUTED SUMMER,images-56_2.png,train,156.0,4.0,2.0,125.0,-2.0,9.0,118.0,22.0,0.0,76.0,-2.0,-7.0
MUTED SUMMER,images-62_2.png,train,182.0,0.0,-1.0,74.0,1.0,9.0,145.0,21.0,-2.0,83.0,0.0,4.0
MUTED SUMMER,images-63_2.png,train,179.0,5.0,6.0,149.0,-2.0,4.0,154.0,15.0,3.0,72.0,4.0,0.0
MUTED SUMMER,images-69_2.png,train,173.0,2.0,3.0,135.0,0.0,10.0,148.0,16.0,1.0,72.0,3.0,-3.0
MUTED SUMMER,images-70_2.png,train,157.0,5.0,6.0,117.0,0.0,12.0,124.0,19.0,2.0,55.5,4.0,-1.0
MUTED SUMMER,images-73_2.png,train,139.0,6.0,-7.0,89.0,-3.0,8.0,101.0,17.0,-6.0,42.0,2.0,-9.0
MUTED SUMMER,images-78_2.png,train,157.0,-1.0,7.0,109.0,-3.0,11.0,99.0,30.0,8.0,58.0,-4.0,-5.0
MUTED SUMMER,images-79_2.png,train,182.0,4.0,2.0,126.0,-3.0,11.0,141.0,27.0,2.0,94.0,-3.0,-11.0
MUTED SUMMER,images-8_2.png,train,151.0,2.0,-5.0,79.0,0.0,7.0,116.0,13.0,-5.0,75.0,-3.0,-9.0
MUTED SUMMER,images-81_2.png,train,170.0,2.0,6.0,106.0,1.0,9.0,138.0,14.0,-1.0,88.0,0.0,-2.0
MUTED SUMMER,images-82_2.png,train,152.0,3.0,0.0,102.0,-2.0,5.0,111.0,17.0,-3.0,63.0,-3.0,-4.0
MUTED SUMMER,images-84_2.png,train,169.0,4.0,2.0,134.0,-4.0,6.0,140.0,12.0,-3.0,92.0,1.0,3.0
MUTED SUMMER,images-93_2.png,train,191.0,5.0,1.0,174.0,-3.0,1.0,155.0,30.0,-5.0,78.5,4.0,-5.0
MUTED SUMMER,images-98_1.png,train,193.0,3.0,3.0,169.0,-3.0,2.0,135.0,32.0,8.0,110.0,3.0,-1.0
MUTED SUMMER,1043.jpg,test,170.0,4.0,-6.0,62.0,1.0,4.0,126.0,18.0,-1.0,107.0,-2.0,-9.0
MUTED SUMMER,10433.jpg,test,119.0,9.0,0.0,41.0,2.0,2.0,72.0,13.0,1.0,0.0,0.0,0.0
MUTED SUMMER,11200.jpg,test,167.0,3.0,-12.0,112.0,-2.0,-11.0,131.0,17.0,-16.0,43.0,-6.0,2.0
MUTED SUMMER,12835.jpg,test,129.0,-8.0,7.0,61.0,-7.0,-2.0,113.0,0.0,2.0,51.0,-4.0,-3.0
MUTED SUMMER,13512.jpg,test,170.0,2.0,5.0,45.0,0.0,5.0,128.0,19.0,3.0,103.0,-3.0,-8.0
MUTED SUMMER,1377.jpg,test,212.0,1.0,10.0,62.0,1.0,0.0,186.0,10.0,3.0,144.0,0.0,3.0
MUTED SUMMER,15032.jpg,test,184.0,4.0,8.0,100.0,1.0,2.0,133.0,21.0,11.0,97.0,5.0,6.0
MUTED SUMMER,17144.jpg,test,153.0,4.0,7.0,38.0,0.0,0.0,129.0,16.0,1.0,44.0,4.0,4.0
MUTED SUMMER,18619.jpg,test,202.0,3.0,4.0,33.0,0.0,-2.0,163.0,13.0,2.0,138.0,-1.0,-1.0
MUTED SUMMER,21349.jpg,test,194.0,0.0,-3.0,43.0,0.0,2.0,160.5,17.0,-1.0,131.0,-1.0,-14.0
MUTED SUMMER,23616.jpg,test,198.0,0.0,-2.0,27.0,0.0,1.0,169.0,13.0,0.0,122.0,-4.0,-9.0
MUTED SUMMER,24616.jpg,test,134.0,10.0,9.0,113.0,-4.0,0.0,125.0,14.0,3.0,57.0,4.0,4.0
MUTED SUMMER,28839.jpg,test,163.0,15.0,-3.0,149.0,1.0,-5.0,99.0,28.0,-3.0,82.0,3.0,-10.0
MUTED SUMMER,2896.jpg,test,188.0,1.0,-3.0,42.0,-1.0,3.0,131.0,14.0,-1.0,107.0,-2.0,-8.0
MUTED SUMMER,29871.jpg,test,153.0,4.0,4.0,107.0,0.0,9.0,123.0,22.0,-1.0,92.0,0.0,-8.0
MUTED SUMMER,4887.jpg,test,169.0,3.0,8.0,36.0,4.0,5.0,148.0,15.0,11.0,131.0,-3.0,-6.0
MUTED SUMMER,4952.jpg,test,175.0,-1.0,-5.0,84.0,0.0,4.0,163.0,7.0,-10.0,66.0,0.0,-9.0
MUTED SUMMER,539.jpg,test,168.0,-1.0,-6.0,44.0,0.0,4.0,134.0,14.0,-10.0,110.0,-1.0,-18.0
MUTED SUMMER,6308.jpg,test,137.0,2.0,-1.0,39.0,-2.0,2.0,107.0,16.0,-8.0,85.0,-1.0,-5.0
MUTED SUMMER,677.jpg,test,169.0,3.0,0.0,89.0,-1.0,0.0,142.0,15.0,-4.0,98.0,5.5,4.0
MUTED SUMMER,7424.jpg,test,164.0,4.0,10.0,61.0,3.0,2.0,110.0,20.0,6.0,86.0,1.0,-2.0
MUTED SUMMER,8558.jpg,test,138.0,6.0,13.0,33.0,0.0,7.0,116.0,8.0,18.0,0.0,0.0,0.0
MUTED SUMMER,8895.jpg,test,166.0,-22.0,0.0,48.0,-7.0,1.0,123.0,-8.0,-5.0,0.0,0.0,0.0
BRIGHT WINTER,10693.jpg,train,158.0,9.0,11.0,81.0,4.0,-16.0,107.0,37.0,12.0,69.0,4.0,-23.0
BRIGHT WINTER,11343.jpg,train,168.0,13.0,16.0,12.0,1.0,2.0,125.0,42.0,14.0,61.0,4.0,6.0
BRIGHT WINTER,12382.jpg,train,163.0,8.0,12.0,54.0,2.0,5.0,137.0,19.0,7.0,113.0,-1.0,-1.0
BRIGHT WINTER,12609.jpg,train,170.0,-5.0,3.0,46.0,-2.0,-2.0,114.0,21.0,-8.0,55.0,-3.0,-5.0
BRIGHT WINTER,12953.jpg,train,130.0,10.0,15.0,33.0,-2.0,0.0,121.0,20.0,10.0,82.0,0.0,-2.0
BRIGHT WINTER,13394.jpg,train,151.0,8.0,6.0,154.0,0.0,-5.0,92.0,24.0,11.0,36.0,-1.0,5.0
BRIGHT WINTER,13575.jpg,train,166.0,3.0,8.0,20.0,0.0,-2.0,134.0,21.0,1.0,0.0,0.0,0.0
BRIGHT WINTER,13899.jpg,train,178.0,6.0,10.0,27.0,2.0,3.0,169.0,10.0,10.0,0.0,0.0,0.0
BRIGHT WINTER,14048.jpg,train,155.0,10.0,14.0,26.0,-1.0,0.0,126.0,26.0,10.0,93.0,-2.0,5.0
BRIGHT WINTER,14174.jpg,train,155.0,5.0,19.0,39.0,0.0,1.0,132.0,14.0,14.0,82.0,0.0,-1.0
BRIGHT WINTER,14451.jpg,train,142.0,3.0,12.0,31.0,4.0,7.0,110.0,11.0,10.0,0.0,0.0,0.0
BRIGHT WINTER,14485.jpg,train,192.0,-6.0,13.0,38.0,0.0,-2.0,168.0,4.0,8.0,154.0,-16.0,-2.0
BRIGHT WINTER,1470.jpg,train,165.0,1.0,6.0,47.0,-2.0,0.0,156.0,11.0,-6.0,74.0,-3.0,-6.0
BRIGHT WINTER,14911.jpg,train,155.0,8.0,-10.0,61.0,-2.0,2.0,108.0,12.0,-1.0,68.0,-1.0,8.0
BRIGHT WINTER,1493.jpg,train,156.0,0.0,7.0,10.0,0.0,-4.0,140.0,15.0,6.0,0.0,0.0,0.0
BRIGHT WINTER,15149.jpg,train,210.0,1.0,7.0,107.0,6.0,7.0,176.0,14.0,14.0,105.0,4.0,-8.0
BRIGHT WINTER,16191.jpg,train,194.0,-4.0,-3.0,37.0,1.0,1.0,142.0,36.0,-23.0,161.0,-4.0,-13.0
BRIGHT WINTER,17300.jpg,train,185.0,0.0,9.0,28.0,0.0,2.0,152.0,16.0,2.0,121.0,-2.0,1.0
BRIGHT WINTER,17343.jpg,train,187.0,6.0,10.0,2.0,0.0,0.0,165.0,16.0,4.0,156.0,-3.0,-3.0
BRIGHT WINTER,18022.jpg,train,191.0,-2.0,4.0,42.0,3.0,-1.0,152.0,14.0,-1.0,106.0,-1.0,-8.0
BRIGHT WINTER,18034.jpg,train,172.0,-1.0,0.0,19.0,2.0,1.0,102.0,24.0,5.0,77.0,-2.0,-5.0
BRIGHT WINTER,19275.jpg,train,186.0,3.0,0.0,31.0,-2.0,2.0,166.0,15.0,-6.0,131.0,-2.0,-3.0
BRIGHT WINTER,19315.jpg,train,155.0,8.0,6.0,108.0,-5.0,-2.0,131.0,15.0,5.0,65.0,-5.0,-4.0
BRIGHT WINTER,20412.jpg,train,148.0,1.0,5.0,15.0,0.0,1.0,124.0,13.0,-5.0,106.0,-1.0,-14.0
BRIGHT WINTER,21085.jpg,train,163.0,-6.0,-3.0,27.0,-2.0,2.0,119.0,15.0,-13.0,102.0,-6.0,-7.0
BRIGHT WINTER,21128.jpg,train,141.0,1.0,9.0,68.0,0.0,-4.0,117.0,11.0,4.0,82.0,1.0,-8.0
BRIGHT WINTER,21389.jpg,train,124.0,8.0,9.0,134.0,0.0,0.0,98.0,19.0,10.0,0.0,0.0,0.0
BRIGHT WINTER,21744.jpg,train,128.0,6.0,5.0,21.0,-1.0,1.0,122.0,16.0,-1.0,103.0,-3.0,-8.0
BRIGHT WINTER,21888.jpg,train,172.0,8.0,14.0,7.0,0.0,2.0,141.0,28.0,7.0,120.0,-3.0,1.0
BRIGHT WINTER,22206.jpg,train,183.0,10.0,13.0,19.0,4.0,2.0,118.0,45.0,12.0,91.0,10.0,-2.0
BRIGHT WINTER,22252.jpg,train,122.0,6.0,6.0,17.0,0.0,0.0,97.0,16.0,8.0,82.0,-2.0,-5.0
BRIGHT WINTER,22257.jpg,train,157.0,1.0,31.0,16.0,-2.0,4.0,102.0,14.0,21.0,52.0,-2.0,11.0
BRIGHT WINTER,24043.jpg,train,128.0,0.0,4.0,20.0,-2.0,1.0,101.0,13.0,-2.0,70.0,-3.0,-3.0
BRIGHT WINTER,24191.jpg,train,134.0,7.0,14.0,35.0,0.0,0.0,133.0,18.0,8.0,122.0,-3.0,-2.0
BRIGHT WINTER,24369.jpg,train,138.0,4.0,12.0,28.0,1.0,3.0,110.0,17.0,5.0,56.0,0.0,2.0
BRIGHT WINTER,24556.jpg,train,165.0,4.0,17.0,40.0,1.0,-8.0,99.0,29.0,13.0,95.0,-1.0,-5.0
BRIGHT WINTER,24742.jpg,train,166.0,5.0,-18.0,36.0,3.0,-5.0,149.0,18.0,-27.0,140.0,5.0,-35.0
BRIGHT WINTER,24784.jpg,train,146.0,6.0,11.0,11.0,0.0,2.0,115.0,20.0,8.0,89.0,0.0,-1.0
BRIGHT WINTER,25831.jpg,train,128.0,1.0,5.0,21.0,0.0,-1.0,87.0,10.0,1.0,48.0,0.0,-4.0
BRIGHT WINTER,26086.jpg,train,175.0,0.0,16.0,14.0,0.0,2.0,141.0,18.0,14.0,76.0,-5.0,6.0
BRIGHT WINTER,26437.jpg,train,214.0,0.0,-4.0,28.0,3.0,3.0,125.0,29.0,10.0,173.0,-3.0,-2.0
BRIGHT WINTER,26815.jpg,train,219.0,-5.0,6.0,42.0,14.0,-5.0,201.0,2.0,5.0,119.0,0.0,3.0
BRIGHT WINTER,26956.jpg,train,168.0,-5.0,4.0,43.0,-2.0,-4.0,129.0,9.0,1.0,82.0,-5.0,-12.0
BRIGHT WINTER,27786.jpg,train,182.0,2.0,5.0,26.0,2.0,2.0,131.0,19.0,5.0,103.0,-1.0,-7.0
BRIGHT WINTER,28106.jpg,train,200.0,1.0,7.0,86.0,0.0,4.0,170.0,14.0,4.0,112.0,-2.0,2.0
BRIGHT WINTER,28904.jpg,train,177.0,15.0,22.0,81.0,-1.0,2.0,164.0,22.0,17.0,135.0,1.0,3.0
BRIGHT WINTER,29290.jpg,train,156.0,4.0,0.0,67.0,0.0,4.0,140.0,15.0,-3.0,0.0,0.0,0.0
BRIGHT WINTER,29415.jpg,train,173.0,3.0,-5.0,36.0,0.0,-2.0,133.0,24.0,-8.0,123.0,-2.0,-10.0
BRIGHT WINTER,2985.jpg,train,161.0,0.0,8.0,50.0,-1.0,3.0,132.0,5.0,4.0,78.0,-1.0,-1.0
BRIGHT WINTER,29913.jpg,train,154.0,2.0,5.0,19.0,0.0,1.0,111.0,12.0,6.0,77.0,0.0,-3.0
BRIGHT WINTER,4145.jpg,train,191.0,1.0,3.0,79.0,17.0,-17.0,191.0,2.0,2.0,169.0,-1.0,-7.0
BRIGHT WINTER,416.jpg,train,167.0,-1.0,2.0,24.0,0.0,0.0,123.0,11.0,3.0,80.5,-2.0,-6.0
BRIGHT WINTER,5017.jpg,train,180.0,11.0,16.0,26.0,-1.0,0.0,134.0,35.0,5.0,83.0,-2.0,1.0
BRIGHT WINTER,5365.jpg,train,169.0,0.0,-4.0,19.0,0.0,2.0,120.0,19.0,-1.0,110.0,-6.0,-12.0
BRIGHT WINTER,5377.jpg,train,208.0,1.0,2.0,11.0,2.0,0.0,138.0,49.0,10.0,166.0,-5.0,-12.0
BRIGHT WINTER,6119.jpg,train,172.0,4.0,17.0,2.0,2.0,1.0,125.0,13.0,21.0,73.0,6.0,4.0
